,keys,values
6269,onboard,1
3261,indiscriminate,1
3260,congratulations,1
3258,humbled,1
6273,biggie,1
6275,cuddling,1
6277,sung,1
6278,savages,1
6279,careerism,1
6280,irrespective,1
6281,corpse,1
6282,motorcyclist,1
6283,yak,1
6284,baskets,1
6285,reeve,1
6286,paws,1
3248,wasp,1
3244,hardest,1
3239,batch,1
6290,mule,1
6291,authenticating,1
3211,mutilated,1
3210,sharing,1
3209,tolerance,1
6356,mores,1
6359,assistant,1
3185,aside,1
3182,rocking,1
6362,fireman,1
6363,reopened,1
6364,bodied,1
6365,racer,1
6366,clogs,1
3181,slept,1
6368,swiftly,1
6369,countless,1
3180,vocalist,1
6372,reserved,1
3176,appropriate,1
3173,welly,1
6375,participating,1
6376,intensive,1
3169,fragrance,1
6378,directly,1
6380,yoga,1
3164,disarmed,1
3187,irks,1
3189,screenshot,1
6328,forfeiting,1
6354,ctn,1
6329,balanced,1
6331,foolish,1
6332,knowledge,1
6333,denying,1
6334,polar,1
6336,achieving,1
6337,motivator,1
3203,drinkers,1
3200,jets,1
6340,seeking,1
6341,combo,1
6342,header,1
3196,therein,1
6344,republican,1
3195,dramatically,1
6346,catwalk,1
6347,syrup,1
6349,overcharging,1
6351,bows,1
6352,rainbows,1
6353,obstacles,1
3262,capturing,1
6267,neglect,1
6266,journeys,1
3424,crowds,1
3416,stores,1
6172,soaring,1
3411,tonne,1
3409,challenges,1
3408,rescuing,1
6176,farmers,1
3403,objects,1
6178,perished,1
6179,erected,1
6180,exporting,1
6181,pally,1
3400,bard,1
6184,tasted,1
6185,regimes,1
6186,receiving,1
6187,regime,1
6188,supply,1
6189,monopolized,1
6190,seize,1
3397,ransacked,1
6192,smelled,1
3421,struggle,1
6167,testified,1
6195,rotting,1
6166,captives,1
6140,gleaned,1
6143,demolishes,1
6144,hoisting,1
6145,actively,1
6146,audiences,1
6147,embraced,1
3455,routes,1
3452,piper,1
6150,punch,1
3450,busting,1
6152,psychologist,1
6153,horrifying,1
6154,bombings,1
3449,curd,1
3444,detectors,1
6157,illustrated,1
3442,booty,1
6161,butler,1
3434,webinar,1
6163,secrets,1
6165,minors,1
6193,potatoes,1
6196,redistribute,1
3263,besieged,1
6239,reserves,1
6242,wholesale,1
6244,deadliest,1
6245,sections,1
6246,intersections,1
6247,stretched,1
6248,continuing,1
6249,carnage,1
6250,wisely,1
3274,humanitarian,1
6252,slay,1
6253,mounting,1
6254,hometown,1
6255,allocating,1
6256,muscat,1
3272,ecology,1
6258,lobbied,1
6259,yield,1
3269,pearl,1
6261,failing,1
3264,claiming,1
6264,reduces,1
3279,narrative,1
3282,tolled,1
6198,provokes,1
6237,motorists,1
3391,embarrassing,1
3386,acorn,1
3375,tattoos,1
6205,scorched,1
6207,squeezed,1
6208,blubber,1
3343,brightly,1
6215,remaster,1
6216,dispute,1
3340,illuminated,1
3336,infrastructure,1
6219,stump,1
3335,sustainability,1
3330,restoring,1
6222,overlooked,1
6223,statements,1
3322,mainland,1
3302,lamb,1
6234,unprepared,1
6235,possess,1
6236,implores,1
8471,developing,1
