,keys,values
5107,kurtschlichter,"[('specific', 1), ('feminist', 1), ('sexist', 1), ('japan', 1), ('valuesbombed', 1), ('liberal', 1), ('falphil', 1), ('said', 1), ('us', 1), ('back', 1), ('traditional', 1), ('compassion', 1), ('bs', 1), ('bombed', 1), ('invasion', 1), ('home', 1), ('instapundit', 1), ('also', 1), ('casualty', 1), ('estimates', 1), ('islandscasualty', 1), ('popehat', 1), ('japans', 1), ('aware', 1), ('avbronstein', 1)]"
5111,falphil,"[('specific', 1), ('feminist', 1), ('kurtschlichter', 1), ('sexist', 1), ('japan', 1), ('valuesbombed', 1), ('liberal', 1), ('said', 1), ('us', 1), ('back', 1), ('traditional', 1), ('compassion', 1), ('bs', 1), ('bombed', 1)]"
5113,compassion,"[('specific', 1), ('feminist', 1), ('kurtschlichter', 1), ('sexist', 1), ('japan', 1), ('valuesbombed', 1), ('liberal', 1), ('falphil', 1), ('said', 1), ('us', 1), ('back', 1), ('traditional', 1), ('bs', 1), ('bombed', 1)]"
5112,traditional,"[('specific', 1), ('feminist', 1), ('kurtschlichter', 1), ('sexist', 1), ('japan', 1), ('valuesbombed', 1), ('liberal', 1), ('falphil', 1), ('said', 1), ('us', 1), ('back', 1), ('compassion', 1), ('bs', 1), ('bombed', 1), ('vanuatu', 1), ('future', 1), ('pam', 1), ('cyclone', 1), ('back', 1), ('encouraged', 1), ('ways', 1), ('livinghttptcoafmkcfntl', 1), ('httptcoqzxfklfscyclone', 1)]"
5110,liberal,"[('specific', 1), ('feminist', 1), ('kurtschlichter', 1), ('sexist', 1), ('japan', 1), ('valuesbombed', 1), ('falphil', 1), ('said', 1), ('us', 1), ('back', 1), ('traditional', 1), ('compassion', 1), ('bs', 1), ('bombed', 1)]"
5109,valuesbombed,"[('specific', 1), ('feminist', 1), ('kurtschlichter', 1), ('sexist', 1), ('japan', 1), ('liberal', 1), ('falphil', 1), ('said', 1), ('us', 1), ('back', 1), ('traditional', 1), ('compassion', 1), ('bs', 1), ('bombed', 1)]"
5108,sexist,"[('specific', 1), ('feminist', 1), ('kurtschlichter', 1), ('japan', 1), ('valuesbombed', 1), ('liberal', 1), ('falphil', 1), ('said', 1), ('us', 1), ('back', 1), ('traditional', 1), ('compassion', 1), ('bs', 1), ('bombed', 1)]"
3393,[latin,"[('spanish', 1), ('colorado', 1), ('pronouncing', 1), ('wrongblazing', 1), ('origin]', 1), ('dmac', 1), ('meaning', 1), ('dummies', 1), ('reddish', 1), ('colored', 1), ('word', 1)]"
3396,dmac,"[('spanish', 1), ('colorado', 1), ('pronouncing', 1), ('[latin', 1), ('wrongblazing', 1), ('origin]', 1), ('meaning', 1), ('dummies', 1), ('reddish', 1), ('colored', 1), ('word', 1)]"
3398,dummies,"[('spanish', 1), ('colorado', 1), ('pronouncing', 1), ('[latin', 1), ('wrongblazing', 1), ('origin]', 1), ('dmac', 1), ('meaning', 1), ('reddish', 1), ('colored', 1), ('word', 1)]"
3400,colored,"[('spanish', 1), ('colorado', 1), ('pronouncing', 1), ('[latin', 1), ('wrongblazing', 1), ('origin]', 1), ('dmac', 1), ('meaning', 1), ('dummies', 1), ('reddish', 1), ('word', 1)]"
3401,word,"[('spanish', 1), ('colorado', 1), ('pronouncing', 1), ('[latin', 1), ('wrongblazing', 1), ('origin]', 1), ('dmac', 1), ('meaning', 1), ('dummies', 1), ('reddish', 1), ('colored', 1), ('body', 2), ('bag', 2), ('skirt', 2), ('summer', 2), ('thin', 2), ('long', 2), ('blue', 2), ('hip', 2), ('httptcolvkoemsqm', 1), ('new', 2), ('httptcocjirhhhvjbodybag', 1), ('httptcojymdypsj', 1), ('httptcopkmmcadgbodybag', 1)]"
3399,reddish,"[('spanish', 1), ('colorado', 1), ('pronouncing', 1), ('[latin', 1), ('wrongblazing', 1), ('origin]', 1), ('dmac', 1), ('meaning', 1), ('dummies', 1), ('colored', 1), ('word', 1)]"
3397,meaning,"[('spanish', 1), ('colorado', 1), ('pronouncing', 1), ('[latin', 1), ('wrongblazing', 1), ('origin]', 1), ('dmac', 1), ('dummies', 1), ('reddish', 1), ('colored', 1), ('word', 1)]"
3395,origin],"[('spanish', 1), ('colorado', 1), ('pronouncing', 1), ('[latin', 1), ('wrongblazing', 1), ('dmac', 1), ('meaning', 1), ('dummies', 1), ('reddish', 1), ('colored', 1), ('word', 1)]"
3394,wrongblazing,"[('spanish', 1), ('colorado', 1), ('pronouncing', 1), ('[latin', 1), ('origin]', 1), ('dmac', 1), ('meaning', 1), ('dummies', 1), ('reddish', 1), ('colored', 1), ('word', 1)]"
3392,pronouncing,"[('spanish', 1), ('colorado', 1), ('[latin', 1), ('wrongblazing', 1), ('origin]', 1), ('dmac', 1), ('meaning', 1), ('dummies', 1), ('reddish', 1), ('colored', 1), ('word', 1)]"
7462,omaha,"[('southwest', 1), ('utility', 1), ('vehicle', 1), ('collided', 1), ('power', 1), ('crews', 1), ('httptcodangkxlcollided', 1), ('pole', 1), ('restore', 1), ('working', 1)]"
447,congestion,"[('south', 1), ('vehicle', 1), ('mile', 1), ('accident', 1), ('mooresville', 1), ('pmaccident', 1), ('marker', 1), ('iredell', 1)]"
426,ramp,"[('south', 1), ('closed', 1), ('vehicle', 1), ('mile', 1), ('accident', 1), ('mooresville', 1), ('pmaccident', 1), ('marker', 1), ('iredell', 1)]"
7637,mm,"[('south', 1), ('cleared', 1), ('hamilton', 1), ('crash', 1)]"
1969,arsonarson,"[('sound', 1), ('saynae', 1), ('angel', 1)]"
8011,httptcoxofvkmv,"[('soul', 1), ('via', 1), ('crushed', 1), ('markwschaefercrushed', 1), ('empire', 1), ('avenue', 1)]"
8013,empire,"[('soul', 1), ('via', 1), ('crushed', 1), ('httptcoxofvkmv', 1), ('markwschaefercrushed', 1), ('avenue', 1)]"
8012,markwschaefercrushed,"[('soul', 1), ('via', 1), ('crushed', 1), ('httptcoxofvkmv', 1), ('empire', 1), ('avenue', 1)]"
3246,dj,"[('sothwestblaze', 1), ('blaze', 1), ('shout', 1), ('djjohnblaze', 1), ('hottest', 1)]"
3247,djjohnblaze,"[('sothwestblaze', 1), ('blaze', 1), ('shout', 1), ('dj', 1), ('hottest', 1)]"
3248,hottest,"[('sothwestblaze', 1), ('blaze', 1), ('shout', 1), ('dj', 1), ('djjohnblaze', 1)]"
3245,shout,"[('sothwestblaze', 1), ('blaze', 1), ('dj', 1), ('djjohnblaze', 1), ('hottest', 1), ('family', 1), ('bomb', 1), ('jamaicans', 1), ('appropriate', 1), ('love', 1), ('bullets', 1), ('seen', 1)]"
1866,httptcogcudfnfgg,"[('sosfam', 1), ('summer', 1), ('fan', 1), ('army', 1), ('seconds', 1), ('httptcoqchvjqovk', 1), ('pick', 1), ('ìñarmy', 1)]"
1867,httptcoqchvjqovk,"[('sosfam', 1), ('summer', 1), ('fan', 1), ('army', 1), ('httptcogcudfnfgg', 1), ('seconds', 1), ('pick', 1), ('ìñarmy', 1)]"
1868,ìñarmy,"[('sosfam', 1), ('summer', 1), ('fan', 1), ('army', 1), ('httptcogcudfnfgg', 1), ('seconds', 1), ('httptcoqchvjqovk', 1), ('pick', 1)]"
4110,favorites,"[('sosblood', 1), ('royal', 1), ('muse', 1), ('green', 1), ('sethalphaeus', 1), ('personal', 1), ('paramore', 1), ('blood', 1), ('include', 1), ('day', 1), ('unpredictable', 1), ('like', 1), ('disconnected', 1), ('casualty', 1), ('people', 1), ('themcasualty', 1), ('social', 1)]"
4109,include,"[('sosblood', 1), ('royal', 1), ('muse', 1), ('green', 1), ('sethalphaeus', 1), ('personal', 1), ('paramore', 1), ('blood', 1), ('day', 1), ('favorites', 1)]"
4108,paramore,"[('sosblood', 1), ('royal', 1), ('muse', 1), ('green', 1), ('sethalphaeus', 1), ('personal', 1), ('blood', 1), ('include', 1), ('day', 1), ('favorites', 1)]"
4107,personal,"[('sosblood', 1), ('royal', 1), ('muse', 1), ('green', 1), ('sethalphaeus', 1), ('paramore', 1), ('blood', 1), ('include', 1), ('day', 1), ('favorites', 1)]"
4106,sethalphaeus,"[('sosblood', 1), ('royal', 1), ('muse', 1), ('green', 1), ('personal', 1), ('paramore', 1), ('blood', 1), ('include', 1), ('day', 1), ('favorites', 1)]"
4105,muse,"[('sosblood', 1), ('royal', 1), ('green', 1), ('sethalphaeus', 1), ('personal', 1), ('paramore', 1), ('blood', 1), ('include', 1), ('day', 1), ('favorites', 1)]"
4104,royal,"[('sosblood', 1), ('muse', 1), ('green', 1), ('sethalphaeus', 1), ('personal', 1), ('paramore', 1), ('blood', 1), ('include', 1), ('day', 1), ('favorites', 1), ('worlds', 1), ('isle', 1), ('suddenly', 1), ('via', 1), ('new', 1), ('show', 1), ('family', 1), ('peoplecollide', 1), ('collide', 1), ('httptcoombostn', 1), ('man', 1), ('tlc', 1), ('american', 1), ('britains', 1), ('takes', 1)]"
1211,closely,"[('sophistication', 1), ('feat', 1), ('uptotheminute', 1), ('domain', 1), ('annihilated', 1), ('zrnfannihilated', 1)]"
1212,feat,"[('sophistication', 1), ('closely', 1), ('uptotheminute', 1), ('domain', 1), ('annihilated', 1), ('zrnfannihilated', 1), ('produced', 1), ('da', 1), ('beatz', 1), ('sparkz', 1), ('arsonist', 1), ('dupree', 1), ('|', 1), ('httptcohdkdjlwarsonist', 1), ('zodiac', 1), ('girl', 1), ('trey', 1), ('chuck', 1), ('watch', 1), ('incredible', 1), ('bts', 1), ('httpstcowseatuv', 1), ('avalanche', 1), ('kallemattsons', 1), ('video', 2), ('music', 1), ('favorita', 1), ('brothers', 1), ('deezercolombiachemicalemergency', 1), ('emergency', 1), ('bits', 1), ('httptcometytzmfb', 1), ('chemical', 1), ('nueva', 1), ('youtube', 1), ('collapsecollapse', 1), ('dogg', 1), ('nate', 1), ('till', 1), ('eminem', 1), ('httptcobmqecpja', 1), ('liked', 1)]"
1215,zrnfannihilated,"[('sophistication', 1), ('closely', 1), ('feat', 1), ('uptotheminute', 1), ('domain', 1), ('annihilated', 1)]"
1214,domain,"[('sophistication', 1), ('closely', 1), ('feat', 1), ('uptotheminute', 1), ('annihilated', 1), ('zrnfannihilated', 1)]"
1213,uptotheminute,"[('sophistication', 1), ('closely', 1), ('feat', 1), ('domain', 1), ('annihilated', 1), ('zrnfannihilated', 1)]"
6515,httptcopuhcbqxcatastrophe,"[('song', 1), ('preparedness', 1), ('spark', 1), ('ultimate', 1), ('prepare', 1), ('library', 1), ('catastrophe', 1), ('httptcovsgqolrg', 1)]"
7254,httptcomesgcngazcollide,"[('song', 1), ('live', 1), ('check', 1), ('collide', 1), ('bowery', 1), ('new', 1), ('electric', 1)]"
7255,bowery,"[('song', 1), ('httptcomesgcngazcollide', 1), ('live', 1), ('check', 1), ('collide', 1), ('new', 1), ('electric', 1)]"
7256,electric,"[('song', 1), ('httptcomesgcngazcollide', 1), ('live', 1), ('check', 1), ('collide', 1), ('bowery', 1), ('new', 1)]"
4877,bomb,"[('song', 1), ('energy', 1), ('youthdid', 1), ('summer', 2), ('norgebomb', 1), ('like', 2), ('hit', 4), ('positive', 1), ('ithttpstcoliwkjybe', 1), ('full', 1), ('listen', 1), ('httptcoulvvlzhye', 1), ('httptcoghmmujgbe', 1), ('beforeitsnews', 1), ('derivatives', 1), ('httptcolyjpqyxbomb', 1), ('time', 1), ('v\x89û', 1), ('quadrillion', 1), ('global', 1), ('new', 1), ('comments', 1), ('build', 1), ('evidence', 1), ('atom', 1), ('wwii', 1), ('theaf', 1), ('effort', 1), ('httptcohctxghryfbomb', 1), ('japans', 1), ('end', 1), ('firework', 1), ('picture', 2), ('ass', 4), ('httptcolrbtvueombomb', 1), ('dropped', 1), ('httptcoojhcgzxlstbomb', 1), ('remember', 1), ('day', 2), ('prepares', 1), ('hiroshima', 7), ('view', 2), ('shadow', 2), ('legacy', 2), ('httptcorhxmghspdbomb', 1), ('world', 2), ('cas', 2), ('|', 2), ('editorial', 2), ('guardian', 2), ('still', 2), ('longs', 2), ('fantastic', 1), ('omgbomb', 1), ('namjoons', 1), ('bye', 1), ('show', 1), ('anyway', 1), ('himbomb', 1), ('guys', 2), ('real', 1), ('aaronthefm', 1), ('knows', 1), ('scared', 1), ('name', 1), ('ill', 1), ('cranboonitz', 1), ('hereticofethicsbomb', 1), ('threats', 1), ('make', 1), ('going', 1), ('httptcoiucpcsfbmtbomb', 1), ('japans', 2), ('atomic', 3), ('found', 2), ('wwii', 2), ('program', 2), ('new', 2), ('pointing', 2), ('documents', 2), ('jen', 1), ('da', 2), ('girl', 2), ('httpstcoczqrcixwbomb', 1), ('daniglasgow', 1), ('httptcocfouwpbrcgbomb', 1), ('birthday', 1), ('hope', 1), ('one', 1), ('miss', 1), ('happy', 1), ('big', 1), ('itd', 1), ('danielsahyounie', 1), ('u', 2), ('httptcommowcmvnjbomb', 1), ('since', 2), ('httptcoumdlkdibomb', 1), ('marks', 2), ('years', 2), ('arm', 1), ('got', 2), ('ready', 1), ('little', 1), ('nuclear', 2), ('boy', 1), ('mins', 1), ('enolagay', 1), ('disarmed', 1), ('httptcojbfhkeqbomb', 1), ('board', 1), ('crew', 1), ('baby', 1), ('youre', 1), ('dopeitsval', 1), ('ahh', 1), ('mail', 1), ('get', 1), ('god', 1), ('av', 1), ('dat', 1), ('fall', 1), ('known', 1), ('sirbomb', 1), ('always', 1), ('pray', 1), ('well', 1), ('bigger', 1), ('praiz', 1), ('men', 1), ('say', 1), ('inbomb', 1), ('bathe', 1), ('thats', 1), ('blood', 1), ('bath', 1), ('came', 1), ('idea', 1), ('called', 1), ('enemies', 1), ('fragrance', 1), ('concept', 1), ('impact', 1), ('beyond', 1), ('jsbomb', 1), ('kyle', 1), ('carajdeievingnc', 1), ('ratio', 1), ('flavafraz', 1), ('flat', 1), ('whatcanthedobomb', 1), ('thursday', 1), ('year', 3), ('anniversary', 1), ('look', 1), ('would', 1), ('detroit', 1), ('httptcosykyysdbomb', 1), ('united', 1), ('right', 1), ('soul', 1), ('sound', 1), ('food', 1), ('family', 1), ('shout', 1), ('jamaicans', 1), ('appropriate', 1), ('love', 1), ('bullets', 1), ('seen', 1), ('oopsh', 1), ('miles', 1), ('lost', 1), ('okinawan', 1), ('coastfell', 1), ('httptcoyvsjyzwxjrbomb', 1), ('ship', 1), ('httptcoctjutvytgbomb', 1), ('saw', 1), ('lyrical', 1), ('live', 1), ('amazing', 1), ('mf', 1), ('vocal', 1), ('rt', 1), ('vocalist', 1), ('melanie', 1), ('themalemadonna', 1), ('life', 1), ('slept', 1), ('fiona', 1), ('httptcoaqmpxzovbomb', 1), ('ehutch', 1), ('narrative', 1), ('sanitised', 1), ('ago', 1), ('today', 1), ('httptcogkpanzvgbombing', 1), ('bombing', 1), ('hiroshimas', 1), ('burning', 2), ('school', 2), ('buildings', 2), ('im', 2), ('buildingsburning', 1), ('preparing', 2), ('mentally', 2), ('burningbuildings', 1), ('heroine', 1), ('leak', 1), ('emergency', 1), ('cocaine', 1), ('cartel', 1), ('crash', 1), ('marijuana', 1), ('riot', 1), ('pipe', 1), ('gas', 1), ('spill', 1), ('ricin', 1), ('drugs', 1), ('kidnap', 1), ('chemical', 1), ('violence', 1), ('bustchemicalemergency', 1), ('loot', 1), ('another', 1), ('williams', 1), ('itcrushed', 1), ('crushed', 1), ('nick', 1)]"
4879,ithttpstcoliwkjybe,"[('song', 1), ('energy', 1), ('youthdid', 1), ('summer', 1), ('norgebomb', 1), ('like', 1), ('hit', 1), ('bomb', 1), ('positive', 1), ('full', 1), ('listen', 1)]"
4878,positive,"[('song', 1), ('energy', 1), ('youthdid', 1), ('summer', 1), ('norgebomb', 1), ('like', 1), ('hit', 1), ('bomb', 1), ('ithttpstcoliwkjybe', 1), ('full', 1), ('listen', 1)]"
4876,norgebomb,"[('song', 1), ('energy', 1), ('youthdid', 1), ('summer', 1), ('like', 1), ('hit', 1), ('bomb', 1), ('positive', 1), ('ithttpstcoliwkjybe', 1), ('full', 1), ('listen', 1)]"
4875,youthdid,"[('song', 1), ('energy', 1), ('summer', 1), ('norgebomb', 1), ('like', 1), ('hit', 1), ('bomb', 1), ('positive', 1), ('ithttpstcoliwkjybe', 1), ('full', 1), ('listen', 1)]"
3442,blazingelwoods,"[('song', 1), ('elwoods', 1), ('bother', 1), ('tune', 1), ('blazing', 1), ('httptcoqyzpbgkmrblazing', 1), ('dougs', 1), ('dont', 1)]"
3444,bother,"[('song', 1), ('blazingelwoods', 1), ('elwoods', 1), ('tune', 1), ('blazing', 1), ('httptcoqyzpbgkmrblazing', 1), ('dougs', 1), ('dont', 1)]"
3447,dougs,"[('song', 1), ('blazingelwoods', 1), ('elwoods', 1), ('bother', 1), ('tune', 1), ('blazing', 1), ('httptcoqyzpbgkmrblazing', 1), ('dont', 1)]"
3446,httptcoqyzpbgkmrblazing,"[('song', 1), ('blazingelwoods', 1), ('elwoods', 1), ('bother', 1), ('tune', 1), ('blazing', 1), ('dougs', 1), ('dont', 1)]"
3445,tune,"[('song', 1), ('blazingelwoods', 1), ('elwoods', 1), ('bother', 1), ('blazing', 1), ('httptcoqyzpbgkmrblazing', 1), ('dougs', 1), ('dont', 1), ('catastrophic', 1), ('something', 1), ('httptcoajzawicatastrophic', 1), ('coming', 1)]"
3443,elwoods,"[('song', 1), ('blazingelwoods', 1), ('bother', 1), ('tune', 1), ('blazing', 1), ('httptcoqyzpbgkmrblazing', 1), ('dougs', 1), ('dont', 1)]"
4204,cream,"[('son', 1), ('diarrheabloody', 1), ('amp;', 1), ('bloody', 1), ('say', 1), ('low', 1), ('know', 1), ('side', 1), ('effects', 1), ('really', 1), ('product', 1), ('acne', 1), ('fast', 1), ('recall', 1), ('team', 1), ('ice', 1), ('httptcogsamymtscasualty', 1), ('chill', 1), ('industry', 1), ('casualty', 1), ('sends', 1), ('food', 1)]"
4206,effects,"[('son', 1), ('diarrheabloody', 1), ('amp;', 1), ('bloody', 1), ('say', 1), ('cream', 1), ('low', 1), ('know', 1), ('side', 1), ('really', 1), ('product', 1), ('acne', 1), ('fast', 1), ('httptcooumchznqcatastrophic', 1), ('bombings', 7), ('catastrophic', 7), ('nagasaki', 7), ('today', 7), ('atomic', 7), ('felt', 7), ('hiroshima', 7), ('still', 7), ('httptcotzxeggokdcatastrophic', 1), ('httptcokrpzjeucatastrophic', 1), ('httptcowcaqxedfcatastrophic', 1), ('httptcotgcrvofjcatastrophic', 1), ('httptcoqvlxpyyycdcatastrophic', 1), ('httptcornqebaycvmcatastrophic', 1), ('typography', 1), ('crash', 1), ('course', 1), ('httptcodvonwivlcrash', 1), ('httptcoflgciaj', 1), ('kinetic', 1), ('video', 1)]"
4208,acne,"[('son', 1), ('diarrheabloody', 1), ('amp;', 1), ('bloody', 1), ('say', 1), ('cream', 1), ('low', 1), ('know', 1), ('side', 1), ('effects', 1), ('really', 1), ('product', 1), ('fast', 1)]"
4207,product,"[('son', 1), ('diarrheabloody', 1), ('amp;', 1), ('bloody', 1), ('say', 1), ('cream', 1), ('low', 1), ('know', 1), ('side', 1), ('effects', 1), ('really', 1), ('acne', 1), ('fast', 1), ('apply', 1), ('underwriter', 1), ('surety', 1), ('hiring', 1), ('branch', 1), ('leader', 1), ('casualty', 1), ('httptcopramklrmhzcasualty', 1), ('underwritersenior', 1), ('today', 1), ('toronto', 1)]"
4205,low,"[('son', 1), ('diarrheabloody', 1), ('amp;', 1), ('bloody', 1), ('say', 1), ('cream', 1), ('know', 1), ('side', 1), ('effects', 1), ('really', 1), ('product', 1), ('acne', 1), ('fast', 1)]"
4468,republicans,"[('son', 1), ('body', 1), ('bag', 1), ('war', 1), ('would', 1), ('like', 5), ('iran', 1), ('see', 1), ('let', 1), ('come', 1), ('back', 5), ('daughter', 1), ('going', 1), ('knowbodybag', 1), ('amp;', 4), ('httptcobfthahlcrbushfires', 1), ('ted', 4), ('fires', 4), ('lose', 4), ('bush', 4), ('mitt\x89û\x9d', 4), ('\x89ûïwe', 4), ('[video]', 4), ('jeb', 4), ('cruz', 4), ('httptcobftiapffbushfires', 1), ('httptcofgdehplobushfires', 1), ('httptcokcoffbmiebushfires', 1)]"
4469,knowbodybag,"[('son', 1), ('body', 1), ('bag', 1), ('republicans', 1), ('war', 1), ('would', 1), ('like', 1), ('iran', 1), ('see', 1), ('let', 1), ('come', 1), ('back', 1), ('daughter', 1), ('going', 1)]"
4203,diarrheabloody,"[('son', 1), ('amp;', 1), ('bloody', 1), ('say', 1), ('cream', 1), ('low', 1), ('know', 1), ('side', 1), ('effects', 1), ('really', 1), ('product', 1), ('acne', 1), ('fast', 1)]"
3551,fell,"[('someones', 1), ('hit', 1), ('bleeding', 1), ('back', 2), ('head', 1), ('n', 1), ('shitbleeding', 1), ('concrete', 1), ('jannet', 1), ('drob', 1), ('hughes', 1), ('chair', 1), ('like', 1), ('collided', 1), ('hurt', 1), ('dan', 1), ('ball', 1), ('hope', 1), ('okcollided', 1), ('looks', 1), ('going', 1), ('hes', 1)]"
3552,concrete,"[('someones', 1), ('fell', 1), ('hit', 1), ('bleeding', 1), ('back', 1), ('head', 1), ('n', 1), ('shitbleeding', 1), ('jannet', 1)]"
3553,jannet,"[('someones', 1), ('fell', 1), ('hit', 1), ('bleeding', 1), ('back', 1), ('head', 1), ('n', 1), ('shitbleeding', 1), ('concrete', 1)]"
4076,sbee,"[('somebody', 1), ('stop', 1), ('bloodblood', 1), ('gotta', 1), ('funny', 1), ('man', 1), ('dude', 1), ('fuckin', 1)]"
4078,fuckin,"[('somebody', 1), ('sbee', 1), ('stop', 1), ('bloodblood', 1), ('gotta', 1), ('funny', 1), ('man', 1), ('dude', 1)]"
4077,gotta,"[('somebody', 1), ('sbee', 1), ('stop', 1), ('bloodblood', 1), ('funny', 1), ('man', 1), ('dude', 1), ('fuckin', 1), ('bloody', 1), ('smhbloody', 1), ('things', 1), ('go', 2), ('let', 1), ('many', 1), ('try', 1), ('couches', 1), ('httpstcopamginsysburned', 1), ('google', 1), ('look', 1), ('burned', 1), ('youll', 1), ('see', 1), ('fr', 1), ('riots', 1), ('sports', 1), ('burning', 1), ('save', 1), ('buildings', 1), ('im', 1), ('change', 1), ('etc', 1), ('heroburningbuildings', 1), ('pay', 1), ('sex', 1), ('wars', 1), ('heros', 1), ('fight', 1), ('sorry', 1), ('u', 1), ('call', 1), ('ppl', 1)]"
6394,boredcasualty,"[('somebody', 1), ('roleplay', 1), ('casualty', 1), ('please', 1)]"
6393,roleplay,"[('somebody', 1), ('boredcasualty', 1), ('casualty', 1), ('please', 1)]"
1297,annihilationannihilation,"[('sold', 1), ('israel', 1), ('potus', 1), ('maybe', 1), ('call', 1), ('sorry', 1), ('tell', 1), ('pres', 1), ('river', 1), ('annihilating', 1), ('quarterstaff', 1), ('imprison', 1), ('fueling', 1), ('false', 1), ('self', 1), ('reject', 1), ('nations', 1), ('misguided', 1), ('prophets', 1), ('laws', 1), ('checkedhe', 1), ('rider', 1), ('tied', 1), ('died', 1), ('sonofbaldwin', 1), ('books', 1), ('current', 1), ('hes', 1), ('nova', 1), ('bookslast', 1)]"
1301,river,"[('sold', 1), ('annihilationannihilation', 1), ('israel', 1), ('potus', 2), ('maybe', 1), ('call', 1), ('sorry', 1), ('tell', 1), ('pres', 1), ('httptcolojoorouk', 1), ('via', 9), ('changeannihilation', 9), ('stop', 10), ('horse', 8), ('forest', 8), ('national', 8), ('annihilation', 10), ('tonto', 8), ('park', 8), ('us', 8), ('services', 8), ('salt', 10), ('wild', 9), ('httpstcommvdspjp', 1), ('httpstcoswsbuamn', 1), ('httptcokpqkcgm', 1), ('thxannihilation', 1), ('theellenshow', 1), ('happen', 1), ('check', 1), ('horses', 2), ('org', 1), ('signatureschange', 1), ('help', 1), ('without', 1), ('please', 1), ('httpstcomatijwkzbh', 1), ('httptcowvobvvtxkg', 1), ('httpstcoxwnoaw', 1), ('httpstcofekgybyf', 1), ('httptcosbrshccj', 1), ('member', 1), ('g', 1), ('mrc', 1), ('richard', 1), ('learn', 1), ('commission', 1), ('brig', 1), ('httptcovdukcvyjyarmy', 1), ('mississippi', 1), ('appoints', 1), ('kaiser', 1), ('gen', 1), ('httptcolfnippnotoburned', 1), ('burned', 1), ('county', 1), ('fires', 1), ('acres', 1), ('complex', 1), ('mad', 1), ('contained', 1), ('trinity', 1)]"
